PRIM_STATE,NAICS_TITLE,OCC_TITLE,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90
US,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",Architecture and Engineering Occupations,48280.0,66440.0,92980.0,119770.0,138670.0
US,Information,Food Preparation and Serving Related Occupations,18290.0,20640.0,26280.0,30310.0,37700.0
KY,Cross-industry,"Arts, Design, Entertainment, Sports, and Media Occupations",23550.0,30210.0,43110.0,60550.0,79500.0
DE,Cross-industry,Healthcare Support Occupations,22880.0,24420.0,29910.0,37190.0,44360.0
WI,Cross-industry,Healthcare Support Occupations,22490.0,27500.0,29610.0,36860.0,45020.0
ND,Cross-industry,Community and Social Service Occupations,35970.0,46220.0,53220.0,62600.0,76670.0
US,Health Care and Social Assistance,"Librarians, Curators, and Archivists",37920.0,47580.0,60730.0,75150.0,81260.0
NH,Cross-industry,Sales and Related Occupations,22950.0,26840.0,34250.0,56690.0,98590.0
US,Management of Companies and Enterprises,Other Construction and Related Workers,37320.0,48200.0,62870.0,90700.0,100280.0
US,Manufacturing,Healthcare Support Occupations,29910.0,34730.0,36630.0,45850.0,61720.0
ID,Cross-industry,Architecture and Engineering Occupations,39200.0,59110.0,77500.0,100890.0,130650.0
US,Administrative and Support and Waste Management and Remediation Services,"Librarians, Curators, and Archivists",29900.0,47760.0,61210.0,63130.0,82050.0
US,Educational Services,"Advertising, Marketing, Promotions, Public Relations, and Sales Managers",61030.0,77940.0,100340.0,137220.0,190310.0
MN,Cross-industry,Sales and Related Occupations,23470.0,28330.0,34450.0,57730.0,93050.0
US,Administrative and Support and Waste Management and Remediation Services,Social Scientists and Related Workers,47630.0,60360.0,79510.0,119180.0,134400.0
US,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",Building and Grounds Cleaning and Maintenance Occupations,23350.0,28910.0,36660.0,47740.0,61280.0
US,"Agriculture, Forestry, Fishing and Hunting",Secretaries and Administrative Assistants,23990.0,29490.0,36590.0,46210.0,54410.0
NY,Cross-industry,"Farming, Fishing, and Forestry Occupations",28430.0,29250.0,34520.0,46250.0,61350.0
US,Information,Supervisors of Construction and Extraction Workers,60470.0,72750.0,95530.0,101590.0,125930.0
US,Accommodation and Food Services,"Baggage Porters, Bellhops, and Concierges",20870.0,24120.0,29510.0,35840.0,45460.0
US,Real Estate and Rental and Leasing,Educational Instruction and Library Occupations,26000.0,26000.0,26000.0,33640.0,51800.0
US,Health Care and Social Assistance,"Architects, Surveyors, and Cartographers",60820.0,77290.0,101670.0,129620.0,162150.0
US,Management of Companies and Enterprises,"Counselors, Social Workers, and Other Community and Social Service Specialists",30520.0,37600.0,47460.0,61050.0,77360.0
US,Wholesale Trade,"Helpers, Construction Trades",25690.0,29160.0,30010.0,37360.0,47020.0
US,Information,Personal Care and Service Occupations,18330.0,21610.0,27770.0,33780.0,59870.0
US,Educational Services,Food and Beverage Serving Workers,18230.0,22780.0,29020.0,35860.0,39510.0
US,Educational Services,Other Educational Instruction and Library Occupations,22310.0,27900.0,31670.0,46590.0,61720.0
US,Information,Business and Financial Operations Occupations,48160.0,62320.0,81890.0,124600.0,159420.0
US,Finance and Insurance,Other Healthcare Support Occupations,36360.0,37930.0,47310.0,59280.0,61800.0
NC,Cross-industry,Building and Grounds Cleaning and Maintenance Occupations,20480.0,23180.0,28820.0,34230.0,42230.0
US,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",Other Healthcare Practitioners and Technical Occupations,31510.0,37440.0,62340.0,103520.0,127880.0
US,Administrative and Support and Waste Management and Remediation Services,"Entertainers and Performers, Sports and Related Workers",27210.0,40460.0,78610.0,126330.0,172600.0
US,Retail Trade,Assemblers and Fabricators,23720.0,28820.0,30280.0,37920.0,47020.0
US,Educational Services,Entertainment Attendants and Related Workers,18260.0,20780.0,25630.0,30970.0,45220.0
CA,Cross-industry,Construction and Extraction Occupations,37100.0,46850.0,60460.0,78820.0,101590.0
US,"Agriculture, Forestry, Fishing and Hunting",Computer Occupations,37890.0,55850.0,73450.0,101510.0,131670.0
US,Real Estate and Rental and Leasing,Other Sales and Related Workers,28480.0,36500.0,48370.0,76540.0,121680.0
HI,Cross-industry,"Farming, Fishing, and Forestry Occupations",28980.0,31240.0,38050.0,50600.0,63950.0
US,Transportation and Warehousing,"Helpers, Construction Trades",29650.0,30740.0,37500.0,42360.0,49030.0
US,Administrative and Support and Waste Management and Remediation Services,Woodworkers,23380.0,24780.0,29820.0,36360.0,40460.0
US,Manufacturing,"Farming, Fishing, and Forestry Occupations",27380.0,29270.0,34320.0,38750.0,48190.0
US,"Professional, Scientific, and Technical Services",Entertainment Attendants and Related Workers,18830.0,23890.0,29390.0,43010.0,76840.0
US,"Agriculture, Forestry, Fishing and Hunting",Engineers,48120.0,61210.0,78210.0,80070.0,101560.0
US,Finance and Insurance,Supervisors of Office and Administrative Support Workers,38380.0,48230.0,61400.0,78180.0,99540.0
NM,Cross-industry,Office and Administrative Support Occupations,23380.0,29060.0,36750.0,46640.0,59120.0
SD,Cross-industry,Sales and Related Occupations,22640.0,23400.0,29870.0,48590.0,77610.0
NJ,Cross-industry,Production Occupations,26130.0,29940.0,37920.0,55830.0,75180.0
US,Finance and Insurance,Supervisors of Protective Service Workers,47900.0,63560.0,80610.0,100980.0,123370.0
US,Construction,Sales and Related Occupations,29900.0,39530.0,61210.0,88730.0,126550.0
US,Utilities,Healthcare Diagnosing or Treating Practitioners,59640.0,74760.0,79810.0,100740.0,126800.0
US,Cross-industry,Supervisors of Food Preparation and Serving Workers,24290.0,29690.0,37130.0,48450.0,62620.0
US,Administrative and Support and Waste Management and Remediation Services,Engineers,47950.0,62560.0,87100.0,121790.0,161040.0
US,"Professional, Scientific, and Technical Services",Motor Vehicle Operators,27820.0,33750.0,40120.0,53300.0,63300.0
US,Real Estate and Rental and Leasing,Other Transportation Workers,21830.0,24280.0,27920.0,30360.0,37680.0
US,Health Care and Social Assistance,Occupational Health and Safety Specialists and Technicians,37960.0,49290.0,74490.0,96320.0,108540.0
US,Educational Services,Healthcare Diagnosing or Treating Practitioners,47450.0,59660.0,73000.0,95110.0,119790.0
US,Cross-industry,Computer and Mathematical Occupations,47430.0,62590.0,97540.0,128030.0,163640.0
US,Other Services (except Public Administration),Construction and Extraction Occupations,30630.0,37600.0,48250.0,62210.0,82000.0
SC,Cross-industry,Legal Occupations,36420.0,43440.0,59590.0,99050.0,161760.0
MA,Cross-industry,"Installation, Maintenance, and Repair Occupations",36980.0,46970.0,59900.0,76750.0,98090.0
ME,Cross-industry,Healthcare Support Occupations,28830.0,29230.0,31130.0,37480.0,46330.0
US,Administrative and Support and Waste Management and Remediation Services,Food Processing Workers,23370.0,24960.0,29420.0,30330.0,36950.0
US,"Professional, Scientific, and Technical Services",Retail Sales Workers,22440.0,26590.0,29840.0,38340.0,56960.0
US,Finance and Insurance,Water Transportation Workers,39270.0,50260.0,98650.0,98690.0,98850.0
US,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",Extraction Workers,36450.0,42180.0,47940.0,58050.0,63730.0
NM,Cross-industry,Educational Instruction and Library Occupations,22730.0,35720.0,48720.0,63140.0,91520.0
TX,Cross-industry,Food Preparation and Serving Related Occupations,17740.0,20260.0,22980.0,28960.0,36370.0
SD,Cross-industry,Educational Instruction and Library Occupations,28250.0,29880.0,47280.0,49730.0,61640.0
KY,Cross-industry,"Life, Physical, and Social Science Occupations",35350.0,44890.0,59420.0,77480.0,98670.0
US,Educational Services,Supervisors of Personal Care and Service Workers,30960.0,38470.0,49410.0,63320.0,79060.0
US,Information,Financial Clerks,29780.0,36930.0,45910.0,57700.0,68150.0
US,Cross-industry,Building and Grounds Cleaning and Maintenance Occupations,22660.0,27180.0,30240.0,37840.0,47960.0
US,"Professional, Scientific, and Technical Services",Construction and Extraction Occupations,36590.0,46640.0,60630.0,79040.0,102860.0
US,Transportation and Warehousing,Supervisors of Production Workers,38980.0,51860.0,73800.0,98070.0,126220.0
US,Manufacturing,"Vehicle and Mobile Equipment Mechanics, Installers, and Repairers",37060.0,46970.0,59480.0,72770.0,79800.0
US,"Professional, Scientific, and Technical Services",Tour and Travel Guides,29630.0,35090.0,37410.0,47130.0,59910.0
US,Educational Services,Educational Instruction and Library Occupations,28850.0,38220.0,60040.0,77640.0,101130.0
US,Educational Services,Information and Record Clerks,23600.0,29570.0,37250.0,47170.0,59130.0
VA,Cross-industry,Healthcare Support Occupations,22110.0,23010.0,29130.0,36580.0,46490.0
US,Retail Trade,Other Sales and Related Workers,23270.0,28080.0,29210.0,31100.0,37340.0
US,Management of Companies and Enterprises,Woodworkers,30010.0,34620.0,38530.0,47440.0,48570.0
US,Construction,Supervisors of Production Workers,44380.0,52040.0,65950.0,81120.0,101780.0
OK,Cross-industry,Protective Service Occupations,22940.0,29460.0,39540.0,59260.0,77350.0
WV,Cross-industry,Educational Instruction and Library Occupations,22680.0,35000.0,47580.0,60040.0,72910.0
US,Cross-industry,Religious Workers,29120.0,37030.0,48560.0,62870.0,80540.0
US,Real Estate and Rental and Leasing,Management Occupations,35270.0,47040.0,67590.0,105460.0,167840.0
US,Cross-industry,Other Healthcare Practitioners and Technical Occupations,30280.0,37990.0,54480.0,76020.0,98930.0
NV,Cross-industry,Construction and Extraction Occupations,29980.0,38030.0,48480.0,62360.0,95790.0
US,Information,Physical Scientists,36150.0,49210.0,76910.0,102830.0,166550.0
ND,Cross-industry,Healthcare Practitioners and Technical Occupations,37490.0,47990.0,61340.0,78320.0,126080.0
US,Management of Companies and Enterprises,Food Preparation and Serving Related Occupations,21930.0,27380.0,29710.0,39260.0,59770.0
US,Manufacturing,Material Moving Workers,27910.0,29940.0,36590.0,40670.0,48370.0
US,Retail Trade,Supervisors of Building and Grounds Cleaning and Maintenance Workers,35370.0,36360.0,38320.0,48520.0,63310.0
US,Information,"Arts, Design, Entertainment, Sports, and Media Occupations",30000.0,39140.0,61920.0,98350.0,136760.0
US,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",Other Office and Administrative Support Workers,27250.0,30540.0,38020.0,47400.0,58870.0
NH,Cross-industry,Production Occupations,29460.0,34710.0,38610.0,49200.0,63120.0
US,Utilities,Business and Financial Operations Occupations,61070.0,77280.0,98030.0,122390.0,133770.0
US,"Professional, Scientific, and Technical Services","Drafters, Engineering Technicians, and Mapping Technicians",36770.0,46520.0,59710.0,75650.0,94130.0
US,"Arts, Entertainment, and Recreation",Transportation and Material Moving Occupations,20800.0,25270.0,30540.0,42680.0,59620.0
IN,Cross-industry,Protective Service Occupations,24460.0,31270.0,45300.0,60670.0,76950.0
US,"Agriculture, Forestry, Fishing and Hunting",Other Office and Administrative Support Workers,22660.0,28750.0,35420.0,44460.0,49160.0
US,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",Entertainment Attendants and Related Workers,18230.0,22550.0,26000.0,29880.0,37130.0
US,Finance and Insurance,Media and Communication Workers,47040.0,60350.0,77890.0,101660.0,130560.0
MO,Cross-industry,"Installation, Maintenance, and Repair Occupations",28940.0,36390.0,47010.0,60510.0,77650.0
US,"Arts, Entertainment, and Recreation",Healthcare Diagnosing or Treating Practitioners,38110.0,47380.0,61310.0,92190.0,127470.0
US,Information,"Sales Representatives, Wholesale and Manufacturing",40420.0,56880.0,77600.0,121910.0,163790.0
NM,Cross-industry,Production Occupations,23380.0,28840.0,37150.0,48650.0,75800.0
US,Manufacturing,Religious Workers,29010.0,39440.0,58760.0,75200.0,77590.0
US,Manufacturing,Construction Trades Workers,29950.0,37590.0,48370.0,63110.0,78600.0
PA,Cross-industry,Business and Financial Operations Occupations,41060.0,51350.0,71790.0,96570.0,124040.0
US,"Agriculture, Forestry, Fishing and Hunting","Arts, Design, Entertainment, Sports, and Media Occupations",30830.0,47230.0,61700.0,79680.0,127100.0
NV,Cross-industry,Transportation and Material Moving Occupations,22940.0,29040.0,37010.0,47390.0,60540.0
ME,Cross-industry,Management Occupations,47040.0,61810.0,94690.0,126040.0,164060.0
US,Administrative and Support and Waste Management and Remediation Services,Management Occupations,46750.0,62140.0,98230.0,139200.0,207490.0
MO,Cross-industry,Transportation and Material Moving Occupations,23290.0,28300.0,36000.0,46640.0,60930.0
US,"Mining, Quarrying, and Oil and Gas Extraction",Legal Support Workers,50130.0,61790.0,76920.0,97710.0,113540.0
US,Educational Services,Supervisors of Food Preparation and Serving Workers,24790.0,30690.0,38840.0,49410.0,61970.0
US,Administrative and Support and Waste Management and Remediation Services,"Drafters, Engineering Technicians, and Mapping Technicians",36250.0,38180.0,48250.0,61950.0,88530.0
US,Real Estate and Rental and Leasing,Occupational Health and Safety Specialists and Technicians,44830.0,50750.0,64730.0,83360.0,127250.0
US,Finance and Insurance,Computer Occupations,59020.0,77750.0,101000.0,128880.0,162930.0
US,"Mining, Quarrying, and Oil and Gas Extraction",Financial Specialists,59290.0,76060.0,96910.0,122630.0,154330.0
US,Utilities,"Supervisors of Installation, Maintenance, and Repair Workers",76250.0,95950.0,102220.0,124970.0,130430.0
MA,Cross-industry,Protective Service Occupations,31360.0,39170.0,60500.0,77890.0,98490.0
MO,Cross-industry,"Farming, Fishing, and Forestry Occupations",22640.0,25830.0,30760.0,38240.0,51710.0
US,Administrative and Support and Waste Management and Remediation Services,"Supervisors of Farming, Fishing, and Forestry Workers",45950.0,48370.0,59670.0,73600.0,83180.0
LA,Cross-industry,Construction and Extraction Occupations,28670.0,34960.0,46340.0,59460.0,75120.0
NE,Cross-industry,"Installation, Maintenance, and Repair Occupations",29610.0,37360.0,47470.0,60470.0,76800.0
TN,Cross-industry,Protective Service Occupations,23440.0,29220.0,38410.0,50890.0,64500.0
US,Administrative and Support and Waste Management and Remediation Services,"Installation, Maintenance, and Repair Occupations",29180.0,36400.0,46640.0,59670.0,75050.0
AK,Cross-industry,Protective Service Occupations,30450.0,39510.0,59220.0,78590.0,101490.0
MO,Cross-industry,"Life, Physical, and Social Science Occupations",33770.0,44770.0,59490.0,78810.0,102330.0
US,Health Care and Social Assistance,Supervisors of Protective Service Workers,37730.0,47190.0,60110.0,65870.0,83240.0
US,Cross-industry,Occupational Health and Safety Specialists and Technicians,38620.0,50730.0,74870.0,95160.0,110060.0
NM,Cross-industry,Transportation and Material Moving Occupations,22880.0,27120.0,30830.0,47090.0,61100.0
US,Information,Other Healthcare Support Occupations,30310.0,35380.0,40270.0,48510.0,49250.0
US,Finance and Insurance,Financial Clerks,28700.0,29780.0,37080.0,45900.0,49070.0
AR,Cross-industry,Office and Administrative Support Occupations,23360.0,28730.0,35480.0,44200.0,55410.0
ND,Cross-industry,Office and Administrative Support Occupations,29010.0,35970.0,38050.0,48050.0,60710.0
US,Accommodation and Food Services,Plant and System Operators,40820.0,48340.0,60360.0,78820.0,79780.0
US,Management of Companies and Enterprises,"Installation, Maintenance, and Repair Occupations",32720.0,39500.0,55340.0,75760.0,95750.0
GA,Cross-industry,Educational Instruction and Library Occupations,18820.0,30130.0,54860.0,75940.0,94810.0
US,"Professional, Scientific, and Technical Services","Preschool, Elementary, Middle, Secondary, and Special Education Teachers",29170.0,29540.0,36830.0,46250.0,54880.0
US,"Mining, Quarrying, and Oil and Gas Extraction","Installation, Maintenance, and Repair Occupations",37360.0,47150.0,60540.0,77700.0,98530.0
WA,Cross-industry,Business and Financial Operations Occupations,48480.0,61740.0,79930.0,104290.0,153150.0
US,Manufacturing,"Sales Representatives, Services",31850.0,46800.0,62610.0,98070.0,130930.0
IL,Cross-industry,Healthcare Support Occupations,26670.0,29090.0,29890.0,37050.0,46950.0
HI,Cross-industry,Transportation and Material Moving Occupations,25840.0,30110.0,38070.0,49790.0,76910.0
VA,Cross-industry,Community and Social Service Occupations,29950.0,37910.0,48360.0,61690.0,79150.0
DE,Cross-industry,Computer and Mathematical Occupations,55210.0,77340.0,101000.0,129240.0,155480.0
US,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",Supervisors of Sales Workers,35560.0,40280.0,49210.0,64620.0,80610.0
US,Administrative and Support and Waste Management and Remediation Services,Sales and Related Occupations,23120.0,29030.0,37540.0,60120.0,81060.0
US,Wholesale Trade,"Sales Representatives, Services",37020.0,48640.0,72040.0,105940.0,165150.0
US,Management of Companies and Enterprises,Supervisors of Construction and Extraction Workers,52770.0,62390.0,80660.0,101640.0,131880.0
NE,Cross-industry,Transportation and Material Moving Occupations,24180.0,29880.0,37810.0,48900.0,65210.0
DC,Cross-industry,Sales and Related Occupations,31200.0,31220.0,37410.0,60650.0,102320.0
US,Finance and Insurance,Cooks and Food Preparation Workers,25840.0,36060.0,38720.0,47960.0,60480.0
NV,Cross-industry,"Farming, Fishing, and Forestry Occupations",23950.0,28350.0,29570.0,37130.0,50050.0
US,Health Care and Social Assistance,"Life, Physical, and Social Science Technicians",29710.0,36750.0,47600.0,61390.0,77940.0
US,Educational Services,Retail Sales Workers,19020.0,23640.0,29340.0,36060.0,44220.0
US,"Arts, Entertainment, and Recreation",Other Transportation Workers,19730.0,23030.0,28820.0,30980.0,37670.0
CO,Cross-industry,"Installation, Maintenance, and Repair Occupations",31290.0,38320.0,50160.0,63910.0,80980.0
US,Other Services (except Public Administration),Life Scientists,37010.0,47490.0,61170.0,78880.0,104510.0
ME,Cross-industry,Production Occupations,29020.0,31580.0,38310.0,48620.0,61590.0
US,Health Care and Social Assistance,Woodworkers,17850.0,19520.0,27920.0,34710.0,43960.0
IA,Cross-industry,"Installation, Maintenance, and Repair Occupations",29590.0,37370.0,47620.0,60480.0,76760.0
US,Other Services (except Public Administration),"Electrical and Electronic Equipment Mechanics, Installers, and Repairers",28230.0,31590.0,42180.0,56810.0,69410.0
US,"Agriculture, Forestry, Fishing and Hunting",Construction Trades Workers,29590.0,37510.0,47860.0,59390.0,63920.0
US,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",Secretaries and Administrative Assistants,29230.0,36850.0,46950.0,60020.0,75750.0
US,Management of Companies and Enterprises,"Helpers, Construction Trades",23250.0,30610.0,38120.0,39480.0,49710.0
IL,Cross-industry,Production Occupations,27840.0,30180.0,37820.0,48390.0,62140.0
US,"Professional, Scientific, and Technical Services",Water Transportation Workers,27820.0,29010.0,48690.0,77030.0,98140.0
US,Retail Trade,Supervisors of Construction and Extraction Workers,38690.0,47670.0,60550.0,74470.0,93740.0
US,Retail Trade,Food Preparation and Serving Related Occupations,22080.0,24530.0,29580.0,34960.0,39020.0
MD,Cross-industry,"Life, Physical, and Social Science Occupations",47740.0,61910.0,87190.0,120950.0,157600.0
US,Cross-industry,"Textile, Apparel, and Furnishings Workers",22190.0,24440.0,29420.0,36220.0,42590.0
MT,Cross-industry,Construction and Extraction Occupations,36360.0,38430.0,48060.0,61490.0,78210.0
ND,Cross-industry,Protective Service Occupations,27600.0,39550.0,49030.0,63830.0,80820.0
US,Utilities,Engineers,75660.0,86390.0,102110.0,128330.0,154810.0
US,Cross-industry,Supervisors of Transportation and Material Moving Workers,36870.0,42880.0,54830.0,70820.0,82240.0
US,Accommodation and Food Services,Media and Communication Workers,20040.0,28750.0,38720.0,58610.0,76920.0
US,Accommodation and Food Services,Art and Design Workers,22290.0,23920.0,30840.0,48720.0,61650.0
US,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",Legal Occupations,47310.0,62780.0,98470.0,140750.0,172390.0
US,Information,"Vehicle and Mobile Equipment Mechanics, Installers, and Repairers",47120.0,59260.0,79140.0,96630.0,100280.0
US,Finance and Insurance,Healthcare Practitioners and Technical Occupations,47590.0,63110.0,78070.0,95220.0,106200.0
US,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)","Sales Representatives, Wholesale and Manufacturing",35710.0,45100.0,61880.0,76740.0,97360.0
MN,Cross-industry,Computer and Mathematical Occupations,48370.0,64930.0,97050.0,124440.0,135360.0
ME,Cross-industry,"Life, Physical, and Social Science Occupations",39250.0,50440.0,62550.0,79730.0,101220.0
US,Construction,Woodworkers,29040.0,31720.0,38420.0,48220.0,61150.0
US,Educational Services,Tour and Travel Guides,22510.0,23650.0,29460.0,34110.0,41570.0
MS,Cross-industry,Community and Social Service Occupations,23780.0,29560.0,38260.0,49360.0,62950.0
US,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",Grounds Maintenance Workers,22660.0,28470.0,31280.0,46300.0,59120.0
NH,Cross-industry,Business and Financial Operations Occupations,45170.0,57080.0,75940.0,98070.0,127370.0
TX,Cross-industry,Construction and Extraction Occupations,29370.0,36100.0,45230.0,57610.0,74830.0
US,Wholesale Trade,Supervisors of Food Preparation and Serving Workers,28820.0,32140.0,44390.0,62200.0,81680.0
NE,Cross-industry,Legal Occupations,37950.0,48310.0,74830.0,100740.0,155100.0
US,"Arts, Entertainment, and Recreation",Social Scientists and Related Workers,36900.0,47470.0,52890.0,65170.0,94230.0
MI,Cross-industry,Business and Financial Operations Occupations,38870.0,49900.0,69910.0,96040.0,123430.0
US,Management of Companies and Enterprises,Business and Financial Operations Occupations,48240.0,61350.0,79010.0,101830.0,130500.0
KS,Cross-industry,Production Occupations,25650.0,29930.0,37730.0,47940.0,62150.0
US,Finance and Insurance,Art and Design Workers,48470.0,59720.0,73500.0,93520.0,125280.0
MI,Cross-industry,"Arts, Design, Entertainment, Sports, and Media Occupations",24580.0,30500.0,47810.0,63960.0,98070.0
MA,Cross-industry,"Farming, Fishing, and Forestry Occupations",29230.0,30820.0,37100.0,46830.0,58770.0
US,Manufacturing,Building Cleaning and Pest Control Workers,24310.0,29250.0,33940.0,37840.0,45190.0
US,Utilities,Educational Instruction and Library Occupations,80280.0,103620.0,120730.0,152100.0,157700.0
US,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",Mathematical Science Occupations,45950.0,62280.0,91040.0,122510.0,147010.0
US,Accommodation and Food Services,Postsecondary Teachers,75900.0,77450.0,84850.0,98680.0,105060.0
LA,Cross-industry,"Life, Physical, and Social Science Occupations",34320.0,47470.0,62140.0,82640.0,116500.0
US,Transportation and Warehousing,Other Office and Administrative Support Workers,24440.0,29780.0,37080.0,47000.0,59840.0
WV,Cross-industry,Healthcare Support Occupations,19930.0,22260.0,23880.0,29690.0,37660.0
US,Manufacturing,Office and Administrative Support Occupations,29310.0,36360.0,44460.0,53770.0,65310.0
US,Finance and Insurance,Food and Beverage Serving Workers,25270.0,30850.0,37780.0,39260.0,47950.0
IN,Cross-industry,"Arts, Design, Entertainment, Sports, and Media Occupations",23800.0,30210.0,39340.0,60920.0,80160.0
MS,Cross-industry,Food Preparation and Serving Related Occupations,17080.0,17620.0,18860.0,23780.0,29740.0
NH,Cross-industry,Construction and Extraction Occupations,36360.0,38420.0,48050.0,61080.0,77160.0
US,Transportation and Warehousing,Supervisors of Sales Workers,39250.0,60550.0,80010.0,102080.0,129420.0
US,Wholesale Trade,Other Construction and Related Workers,29970.0,38690.0,59240.0,80120.0,127550.0
US,Retail Trade,Top Executives,36650.0,47850.0,66770.0,99340.0,160540.0
US,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",Motor Vehicle Operators,29210.0,37350.0,48380.0,62190.0,77610.0
US,"Agriculture, Forestry, Fishing and Hunting","Sales Representatives, Services",37070.0,50420.0,63950.0,80680.0,122050.0
US,Other Services (except Public Administration),Religious Workers,28110.0,31480.0,46640.0,61480.0,80350.0
US,Transportation and Warehousing,Other Production Occupations,28480.0,30280.0,37550.0,47850.0,61920.0
US,"Arts, Entertainment, and Recreation",Personal Appearance Workers,22060.0,28850.0,45190.0,62070.0,105020.0
NV,Cross-industry,Healthcare Practitioners and Technical Occupations,36820.0,58670.0,77510.0,99480.0,132500.0
ND,Cross-industry,Production Occupations,29320.0,36670.0,46930.0,61920.0,81640.0
NC,Cross-industry,Office and Administrative Support Occupations,23930.0,29650.0,37250.0,47240.0,60130.0
US,Finance and Insurance,Information and Record Clerks,29510.0,36590.0,39050.0,48060.0,60360.0
US,Manufacturing,Tour and Travel Guides,24170.0,28050.0,30310.0,38480.0,48560.0
RI,Cross-industry,Healthcare Support Occupations,29020.0,29450.0,36590.0,37750.0,47360.0
US,"Mining, Quarrying, and Oil and Gas Extraction","Drafters, Engineering Technicians, and Mapping Technicians",45220.0,49020.0,75260.0,97890.0,114350.0
US,Educational Services,Personal Care and Service Occupations,22010.0,24860.0,30140.0,38180.0,49620.0
US,Finance and Insurance,Architecture and Engineering Occupations,60660.0,76870.0,99980.0,128330.0,164340.0
HI,Cross-industry,"Life, Physical, and Social Science Occupations",36910.0,49550.0,64920.0,93200.0,114550.0
MA,Cross-industry,Office and Administrative Support Occupations,30220.0,37630.0,47530.0,60530.0,76280.0
US,Retail Trade,Supervisors of Production Workers,34760.0,38060.0,47830.0,54410.0,66790.0
US,"Mining, Quarrying, and Oil and Gas Extraction",Protective Service Occupations,17290.0,17290.0,24330.0,39200.0,50170.0
CT,Cross-industry,Educational Instruction and Library Occupations,29690.0,39420.0,61820.0,96100.0,103870.0
US,Utilities,"Forest, Conservation, and Logging Workers",37400.0,37520.0,47460.0,50750.0,60340.0
US,Real Estate and Rental and Leasing,Plant and System Operators,39510.0,49760.0,62560.0,77240.0,101320.0
US,Construction,Assemblers and Fabricators,29820.0,36280.0,40660.0,48980.0,62250.0
US,"Agriculture, Forestry, Fishing and Hunting",Life Scientists,47040.0,52720.0,76390.0,97630.0,101620.0
US,"Mining, Quarrying, and Oil and Gas Extraction",Building Cleaning and Pest Control Workers,23010.0,28560.0,36060.0,46990.0,53750.0
US,"Professional, Scientific, and Technical Services",Sales and Related Occupations,30390.0,47320.0,71940.0,103400.0,161290.0
ME,Cross-industry,Legal Occupations,46170.0,47940.0,64060.0,99030.0,133210.0
US,Accommodation and Food Services,"Preschool, Elementary, Middle, Secondary, and Special Education Teachers",34180.0,38620.0,63740.0,84200.0,84580.0
US,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",Air Transportation Workers,51360.0,82640.0,115880.0,156890.0,179550.0
US,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)","Sales Representatives, Services",38330.0,48740.0,62610.0,79970.0,97230.0
MT,Cross-industry,Production Occupations,26890.0,30010.0,37750.0,48600.0,72610.0
US,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)","Supervisors of Farming, Fishing, and Forestry Workers",37770.0,45260.0,57280.0,69210.0,82710.0
HI,Cross-industry,Production Occupations,24330.0,30190.0,45990.0,61350.0,86050.0
US,Educational Services,"Baggage Porters, Bellhops, and Concierges",28350.0,29890.0,32210.0,38540.0,47970.0
US,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",Media and Communication Equipment Workers,37890.0,48970.0,76880.0,99070.0,119770.0
GA,Cross-industry,Healthcare Practitioners and Technical Occupations,34090.0,46880.0,62500.0,94800.0,129760.0
US,Manufacturing,Legal Support Workers,56820.0,72930.0,79590.0,97920.0,123880.0
US,"Professional, Scientific, and Technical Services",Supervisors of Construction and Extraction Workers,49120.0,62110.0,77890.0,102380.0,129650.0
US,Other Services (except Public Administration),Secretaries and Administrative Assistants,25540.0,29980.0,38050.0,48700.0,61910.0
OK,Cross-industry,Community and Social Service Occupations,28980.0,37060.0,43970.0,57340.0,76010.0
US,Finance and Insurance,Other Food Preparation and Serving Related Workers,30840.0,32040.0,58210.0,77250.0,77250.0
US,Cross-industry,Business and Financial Operations Occupations,39060.0,53410.0,76570.0,100220.0,130620.0
